name,size_class_name,year,type_name,fuel_efficiency_city,fuel_efficiency_city_units,fuel_efficiency_highway,fuel_efficiency_highway_units,source,source_detail,source_url
Midsize van 1992,Midsize van,1992,Light-duty trucks,16.19187217,miles_per_gallon,20.8581583,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1993,Midsize van,1993,Light-duty trucks,16.35779767,miles_per_gallon,21.54292121,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1994,Midsize van,1994,Light-duty trucks,16.05205609,miles_per_gallon,20.98110849,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1995,Midsize van,1995,Light-duty trucks,16.04578176,miles_per_gallon,21.41205611,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1996,Midsize van,1996,Light-duty trucks,16.30191931,miles_per_gallon,21.95200341,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1997,Midsize van,1997,Light-duty trucks,16.09801374,miles_per_gallon,21.66129327,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1998,Midsize van,1998,Light-duty trucks,16.38122376,miles_per_gallon,22.50365908,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 1999,Midsize van,1999,Light-duty trucks,16.07141945,miles_per_gallon,22.25397935,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2000,Midsize van,2000,Light-duty trucks,16.28519048,miles_per_gallon,22.58436466,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2001,Midsize van,2001,Light-duty trucks,16.54984652,miles_per_gallon,22.93283948,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2002,Midsize van,2002,Light-duty trucks,16.26650604,miles_per_gallon,22.58287852,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2003,Midsize van,2003,Light-duty trucks,16.37322052,miles_per_gallon,22.90250837,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2004,Midsize van,2004,Light-duty trucks,16.15924319,miles_per_gallon,23.08776989,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2005,Midsize van,2005,Light-duty trucks,16.19677842,miles_per_gallon,23.00496126,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2006,Midsize van,2006,Light-duty trucks,16.43034193,miles_per_gallon,23.55562483,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2007,Midsize van,2007,Light-duty trucks,16.25586239,miles_per_gallon,23.36982062,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2008,Midsize van,2008,Light-duty trucks,16.45450728,miles_per_gallon,23.65770205,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2009,Midsize van,2009,Light-duty trucks,16.60774433,miles_per_gallon,23.85836027,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Midsize van 2010,Midsize van,2010,Light-duty trucks,16.78470965,miles_per_gallon,23.86979954,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1975,Large van,1975,Light-duty trucks,9.998590729,miles_per_gallon,11.74300721,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1976,Large van,1976,Light-duty trucks,10.60544195,miles_per_gallon,12.68075755,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1977,Large van,1977,Light-duty trucks,12.48152362,miles_per_gallon,14.08967838,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1978,Large van,1978,Light-duty trucks,12.18676395,miles_per_gallon,13.57933751,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1979,Large van,1979,Light-duty trucks,9.735187065,miles_per_gallon,11.10239837,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1980,Large van,1980,Light-duty trucks,12.81623145,miles_per_gallon,14.69890089,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1981,Large van,1981,Light-duty trucks,13.5139726,miles_per_gallon,15.26958629,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1982,Large van,1982,Light-duty trucks,12.97973404,miles_per_gallon,14.67942,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1983,Large van,1983,Light-duty trucks,12.88956671,miles_per_gallon,15.0137457,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1984,Large van,1984,Light-duty trucks,12.95331312,miles_per_gallon,15.40617242,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1985,Large van,1985,Light-duty trucks,12.69838401,miles_per_gallon,15.07356961,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1986,Large van,1986,Light-duty trucks,13.82395226,miles_per_gallon,16.4926273,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1987,Large van,1987,Light-duty trucks,13.23100866,miles_per_gallon,16.07226789,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1988,Large van,1988,Light-duty trucks,13.02216318,miles_per_gallon,16.03459191,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1989,Large van,1989,Light-duty trucks,12.92561473,miles_per_gallon,15.73775676,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1990,Large van,1990,Light-duty trucks,12.56920328,miles_per_gallon,15.6630114,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1991,Large van,1991,Light-duty trucks,12.61500677,miles_per_gallon,15.79697011,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1992,Large van,1992,Light-duty trucks,12.59506075,miles_per_gallon,16.22495284,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1993,Large van,1993,Light-duty trucks,12.63292223,miles_per_gallon,16.09626799,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1994,Large van,1994,Light-duty trucks,12.47115853,miles_per_gallon,16.32017386,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1995,Large van,1995,Light-duty trucks,12.49356851,miles_per_gallon,16.29314557,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1996,Large van,1996,Light-duty trucks,12.4243773,miles_per_gallon,16.26678163,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1997,Large van,1997,Light-duty trucks,13.31054979,miles_per_gallon,17.81941784,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1998,Large van,1998,Light-duty trucks,13.05700558,miles_per_gallon,17.60438622,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 1999,Large van,1999,Light-duty trucks,12.74322578,miles_per_gallon,17.04499306,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2000,Large van,2000,Light-duty trucks,12.79504076,miles_per_gallon,16.78185006,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2001,Large van,2001,Light-duty trucks,12.4526301,miles_per_gallon,16.86664587,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2002,Large van,2002,Light-duty trucks,12.7384241,miles_per_gallon,16.45235108,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2003,Large van,2003,Light-duty trucks,13.23579409,miles_per_gallon,17.04618454,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2004,Large van,2004,Light-duty trucks,13.50192782,miles_per_gallon,17.88443648,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2005,Large van,2005,Light-duty trucks,13.40971032,miles_per_gallon,17.72588401,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2006,Large van,2006,Light-duty trucks,13.43313687,miles_per_gallon,17.71009695,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2007,Large van,2007,Light-duty trucks,13.69573082,miles_per_gallon,18.19227196,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2008,Large van,2008,Light-duty trucks,14.02261453,miles_per_gallon,18.10320042,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2009,Large van,2009,Light-duty trucks,13.89885462,miles_per_gallon,18.0518961,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Large van 2010,Large van,2010,Light-duty trucks,13.76897776,miles_per_gallon,18.32936402,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1975,Small suv,1975,Light-duty trucks,12.73164282,miles_per_gallon,15.0530445,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1976,Small suv,1976,Light-duty trucks,12.80804587,miles_per_gallon,14.53715183,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1977,Small suv,1977,Light-duty trucks,13.73392405,miles_per_gallon,15.46707203,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1978,Small suv,1978,Light-duty trucks,13.53364087,miles_per_gallon,15.43385348,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1979,Small suv,1979,Light-duty trucks,13.91855115,miles_per_gallon,14.46906877,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1980,Small suv,1980,Light-duty trucks,15.26213154,miles_per_gallon,16.97858458,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1981,Small suv,1981,Light-duty trucks,16.33721067,miles_per_gallon,18.67399552,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1982,Small suv,1982,Light-duty trucks,16.63544209,miles_per_gallon,18.5292654,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1983,Small suv,1983,Light-duty trucks,17.40157457,miles_per_gallon,19.11420939,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1984,Small suv,1984,Light-duty trucks,17.30023773,miles_per_gallon,19.78339311,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1985,Small suv,1985,Light-duty trucks,17.18345026,miles_per_gallon,21.30618538,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1986,Small suv,1986,Light-duty trucks,18.54010291,miles_per_gallon,22.33790803,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1987,Small suv,1987,Light-duty trucks,18.87211758,miles_per_gallon,22.57197238,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1988,Small suv,1988,Light-duty trucks,18.84591017,miles_per_gallon,22.38616517,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1989,Small suv,1989,Light-duty trucks,17.70642562,miles_per_gallon,21.00820498,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1990,Small suv,1990,Light-duty trucks,18.14085047,miles_per_gallon,21.31189538,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1991,Small suv,1991,Light-duty trucks,18.74027207,miles_per_gallon,20.46843121,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1992,Small suv,1992,Light-duty trucks,18.44270117,miles_per_gallon,20.28798131,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1993,Small suv,1993,Light-duty trucks,18.16857076,miles_per_gallon,20.05541901,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1994,Small suv,1994,Light-duty trucks,18.61383276,miles_per_gallon,20.91419012,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1995,Small suv,1995,Light-duty trucks,18.59203307,miles_per_gallon,20.86382493,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1996,Small suv,1996,Light-duty trucks,21.33388126,miles_per_gallon,25.09062734,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1997,Small suv,1997,Light-duty trucks,16.69357534,miles_per_gallon,20.7283331,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1998,Small suv,1998,Light-duty trucks,17.45931892,miles_per_gallon,21.27690791,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 1999,Small suv,1999,Light-duty trucks,17.66143665,miles_per_gallon,21.30235017,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2000,Small suv,2000,Light-duty trucks,16.43477695,miles_per_gallon,19.87590545,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2001,Small suv,2001,Light-duty trucks,18.04169172,miles_per_gallon,21.60510629,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2002,Small suv,2002,Light-duty trucks,17.73345875,miles_per_gallon,21.61346307,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2003,Small suv,2003,Light-duty trucks,17.7963459,miles_per_gallon,22.23586684,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2004,Small suv,2004,Light-duty trucks,17.14196142,miles_per_gallon,22.11462649,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2005,Small suv,2005,Light-duty trucks,16.92197318,miles_per_gallon,21.53156103,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2006,Small suv,2006,Light-duty trucks,15.01564133,miles_per_gallon,19.21993583,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2007,Small suv,2007,Light-duty trucks,15.6594791,miles_per_gallon,19.75034406,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2008,Small suv,2008,Light-duty trucks,15.75019995,miles_per_gallon,20.49651434,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
Small suv 2009,Small suv,2009,Light-duty trucks,14.32911481,miles_per_gallon,18.75696859,miles_per_gallon,EPA (2010) Appendix E,"EPA (2010) Light-Duty Automotive Technology, Carbon Dioxide Emissions, and Fuel Economy Trends: 1975 Through 2010: Appendix E",http://www.epa.gov/oms/fetrends.htm#report
